ChangeSpeed,,,,,,,,
L_Thign,L_calf,L_Foot,R_Thign,R_calf,R_Foot,Pelvis_x,Pelvis_y,Pelvis_z
-1.67,28.96,-1.61,-23.71,27.59,-8.41,-1.050018,0.6240082,-27.33101
-1.67,28.96,-1.61,-23.71,27.59,-8.41,-1.050018,0.6240082,-27.33101
-8.28,43.5,0.07,-16.73,24.95,-6.69,-0.8052368,0.1698532,-26.85757
-8.28,43.5,0.07,-16.73,24.95,-6.69,-0.8052368,0.1698532,-26.85757
-8.28,43.5,0.07,-16.73,24.95,-6.69,-0.6312561,-0.3790512,-26.38253
-8.28,43.5,0.07,-16.73,24.95,-6.69,-0.6312561,-0.3790512,-26.38253
-8.28,43.5,0.07,-16.73,24.95,-6.69,-0.6312561,-0.3790512,-26.38253
-10.26,48.08,0.17,-13.22,25.53,-10.72,-0.48172,-0.7968521,-26.00709
-10.26,48.08,0.17,-13.22,25.53,-10.72,-0.48172,-0.7968521,-26.00709
-13.46,54.65,-4.4,-11.78,24.94,-11.57,-0.2763062,-1.278175,-25.65898
-13.46,54.65,-4.4,-11.78,24.94,-11.57,-0.2763062,-1.278175,-25.65898
-16.29,57.57,-15.14,-7.98,22.01,-12.66,-0.07846069,-1.645386,-25.48683
-16.29,57.57,-15.14,-7.98,22.01,-12.66,-0.07846069,-1.645386,-25.48683
-16.29,57.57,-15.14,-7.98,22.01,-12.66,0.2103525,-2.032204,-25.40184
-16.29,57.57,-15.14,-7.98,22.01,-12.66,0.2103525,-2.032204,-25.40184
-16.29,57.57,-15.14,-7.98,22.01,-12.66,0.2103525,-2.032204,-25.40184
-18.98,57.38,-16.57,-6.71,20.79,-12.83,0.4478369,-2.228416,-25.50544
-18.98,57.38,-16.57,-6.71,20.79,-12.83,0.4478369,-2.228416,-25.50544
-20.2,56.33,-18.74,-5.41,19.49,-12.99,0.7072643,-2.39267,-25.73108
-20.2,56.33,-18.74,-5.41,19.49,-12.99,0.7072643,-2.39267,-25.73108
-21.32,54.7,-24.46,-2.85,16.93,-13.05,1.015501,-2.533066,-26.16256
-21.32,54.7,-24.46,-2.85,16.93,-13.05,1.015501,-2.533066,-26.16256
-22.31,49.11,-21.88,-1.66,15.71,-13.06,1.140152,-2.631767,-26.54561
-22.31,49.11,-21.88,-1.66,15.71,-13.06,1.140152,-2.631767,-26.54561
-22.31,49.11,-21.88,-1.66,15.71,-13.06,1.166158,-2.668724,-27.00558
-22.31,49.11,-21.88,-1.66,15.71,-13.06,1.166158,-2.668724,-27.00558
-22.31,49.11,-21.88,-1.66,15.71,-13.06,1.166158,-2.668724,-27.00558
-24.98,40.35,-20.95,1.64,12.09,-12.76,1.133004,-2.611588,-27.57862
-24.98,40.35,-20.95,1.64,12.09,-12.76,1.133004,-2.611588,-27.57862
-25.38,36.97,-22.15,3.12,10.43,-12.58,1.247281,-2.604462,-28.23849
-25.38,36.97,-22.15,3.12,10.43,-12.58,1.247281,-2.604462,-28.23849
-25.38,36.97,-22.15,3.12,10.43,-12.58,1.664794,-2.179016,-28.61948
-25.38,36.97,-22.15,3.12,10.43,-12.58,1.664794,-2.179016,-28.61948
-25.81,30.84,-17.24,3.54,9.85,-12.42,2.027189,-1.598442,-28.93349
-25.81,30.84,-17.24,3.54,9.85,-12.42,2.027189,-1.598442,-28.93349
-26.86,29.37,-15.77,3.87,9.67,-12.52,2.103052,-0.9272461,-29.41042
-26.86,29.37,-15.77,3.87,9.67,-12.52,2.103052,-0.9272461,-29.41042
-26.86,29.37,-15.77,3.87,9.67,-12.52,2.103052,-0.9272461,-29.41042
-28.79,28.3,-10.47,4.86,10.25,-13.94,2.121154,-0.427269,-29.94483
-28.79,28.3,-10.47,4.86,10.25,-13.94,2.121154,-0.427269,-29.94483
-29.27,29.48,-6.76,5.98,10.81,-15.61,2.150136,-0.1291275,-30.56512
-29.27,29.48,-6.76,5.98,10.81,-15.61,2.150136,-0.1291275,-30.56512
-29.27,29.48,-6.76,5.98,10.81,-15.61,2.150136,-0.1291275,-30.56512
-29.65,32.49,-6.89,6.5,11.19,-16.33,2.455528,-0.3395996,-31.51019
-29.65,32.49,-6.89,6.5,11.19,-16.33,2.455528,-0.3395996,-31.51019
-29.65,32.49,-6.89,6.5,11.19,-16.33,2.455528,-0.3395996,-31.51019
-29.49,33.83,-4.44,6.89,11.71,-16.5,2.694294,-0.692337,-31.78348
-29.49,33.83,-4.44,6.89,11.71,-16.5,2.694294,-0.692337,-31.78348
-29.19,36.51,-6.27,6.84,13.57,-17.58,2.809499,-1.023338,-32.01909
-29.19,36.51,-6.27,6.84,13.57,-17.58,2.809499,-1.023338,-32.01909
-27.8,36.57,-6.85,6.28,15.11,-15.34,2.770973,-1.290344,-32.23796
-27.8,36.57,-6.85,6.28,15.11,-15.34,2.770973,-1.290344,-32.23796
-26.47,36.85,-8.22,5.32,18.38,-15.2,2.591948,-1.392578,-32.31687
-26.47,36.85,-8.22,5.32,18.38,-15.2,2.591948,-1.392578,-32.31687
-24.9,36.78,-10.02,2.12,23.05,-13.6,2.191501,-1.437973,-32.35036
-24.9,36.78,-10.02,2.12,23.05,-13.6,2.191501,-1.437973,-32.35036
-24.9,36.78,-10.02,2.12,23.05,-13.6,2.191501,-1.437973,-32.35036
-20.9,34.8,-12.33,-0.08,27.04,-7.49,1.486348,-1.52858,-32.44233
-20.9,34.8,-12.33,-0.08,27.04,-7.49,1.486348,-1.52858,-32.44233
-19.06,33.44,-13.32,-2.45,31.51,-5.08,1.022294,-1.702164,-32.53474
-19.06,33.44,-13.32,-2.45,31.51,-5.08,1.022294,-1.702164,-32.53474
-15.75,30.35,-13.74,-6.99,38.37,-2.8,0.6755555,-2.02282,-32.64622
-15.75,30.35,-13.74,-6.99,38.37,-2.8,0.6755555,-2.02282,-32.64622
-14.37,28.87,-13.78,-8.86,45.46,-2.19,0.2731042,-2.490944,-32.73835
-14.37,28.87,-13.78,-8.86,45.46,-2.19,0.2731042,-2.490944,-32.73835
-14.37,28.87,-13.78,-8.86,45.46,-2.19,0.2731042,-2.490944,-32.73835
-13.18,27.49,-13.77,-12.15,50.94,-4.16,0.003157616,-2.817642,-32.66653
-13.18,27.49,-13.77,-12.15,50.94,-4.16,0.003157616,-2.817642,-32.66653
-13.18,27.49,-13.77,-12.15,50.94,-4.16,-0.2955627,-3.116577,-32.56026
-13.18,27.49,-13.77,-12.15,50.94,-4.16,-0.2955627,-3.116577,-32.56026
-12.06,26.09,-13.51,-13.76,53.99,-7.15,-0.6973267,-3.543457,-32.38374
-12.06,26.09,-13.51,-13.76,53.99,-7.15,-0.6973267,-3.543457,-32.38374
-9.95,23.99,-13.47,-16.95,57.18,-7.15,-0.9491882,-3.867294,-32.21162
-9.95,23.99,-13.47,-16.95,57.18,-7.15,-0.9491882,-3.867294,-32.21162
-7.51,21.6,-13.39,-19.85,60.72,-10.96,-1.174377,-4.170898,-31.96757
-7.51,21.6,-13.39,-19.85,60.72,-10.96,-1.174377,-4.170898,-31.96757
-7.51,21.6,-13.39,-19.85,60.72,-10.96,-1.174377,-4.170898,-31.96757
-4.76,18.82,-13.31,-21.17,61.75,-14.72,-1.359406,-4.526062,-31.61164
-4.76,18.82,-13.31,-21.17,61.75,-14.72,-1.359406,-4.526062,-31.61164
-4.76,18.82,-13.31,-21.17,61.75,-14.72,-1.571259,-4.846268,-31.08286
-4.76,18.82,-13.31,-21.17,61.75,-14.72,-1.571259,-4.846268,-31.08286
-2.65,16.52,-13.14,-23.39,56.35,-15.21,-1.7034,-5.000069,-30.67583
-2.65,16.52,-13.14,-23.39,56.35,-15.21,-1.7034,-5.000069,-30.67583
-2.65,16.52,-13.14,-23.39,56.35,-15.21,-1.829865,-5.149544,-30.22387
-2.65,16.52,-13.14,-23.39,56.35,-15.21,-1.829865,-5.149544,-30.22387
-2.65,16.52,-13.14,-23.39,56.35,-15.21,-1.829865,-5.149544,-30.22387
-1.4,15.24,-13.07,-24.97,57.93,-20.69,-1.787445,-5.049225,-29.77859
-1.4,15.24,-13.07,-24.97,57.93,-20.69,-1.787445,-5.049225,-29.77859
-0.25,14.38,-13.25,-25.96,58.92,-27.03,-1.631348,-4.892456,-29.15105
-0.25,14.38,-13.25,-25.96,58.92,-27.03,-1.631348,-4.892456,-29.15105
0.51,13.87,-12.82,-26.27,59.23,-38.76,-1.895233,-4.455544,-28.73934
0.51,13.87,-12.82,-26.27,59.23,-38.76,-1.895233,-4.455544,-28.73934
2.19,12.83,-12.94,-26.53,54.22,-38.46,-2.592438,-4.0783,-28.62143
2.19,12.83,-12.94,-26.53,54.22,-38.46,-2.592438,-4.0783,-28.62143
2.95,12.46,-11.96,-26.63,43.03,-29.67,-2.414459,-4.025963,-28.51654
2.95,12.46,-11.96,-26.63,43.03,-29.67,-2.414459,-4.025963,-28.51654
2.95,12.46,-11.96,-26.63,43.03,-29.67,-2.414459,-4.025963,-28.51654
4.14,12.21,-12.1,-26.83,37.47,-24.42,-2.0802,-4.100479,-28.0596
4.14,12.21,-12.1,-26.83,37.47,-24.42,-2.0802,-4.100479,-28.0596
4.57,12.37,-10.79,-27.4,30.23,-16.61,-2.062408,-4.239326,-27.26009
4.57,12.37,-10.79,-27.4,30.23,-16.61,-2.062408,-4.239326,-27.26009
4.57,12.37,-10.79,-27.4,30.23,-16.61,-2.367859,-4.358047,-26.94447
4.57,12.37,-10.79,-27.4,30.23,-16.61,-2.367859,-4.358047,-26.94447
5.11,15.11,-9.83,-26.76,26.73,-13.33,-2.604156,-4.373718,-26.80921
5.11,15.11,-9.83,-26.76,26.73,-13.33,-2.604156,-4.373718,-26.80921
5.11,15.11,-9.83,-26.76,26.73,-13.33,-2.604156,-4.373718,-26.80921
5.11,15.11,-9.83,-26.76,26.73,-13.33,-2.391876,-4.37989,-26.84317
5.11,15.11,-9.83,-26.76,26.73,-13.33,-2.391876,-4.37989,-26.84317
3.9,17.52,-8.74,-26.07,28.22,-11.99,-1.940826,-4.326408,-26.84797
3.9,17.52,-8.74,-26.07,28.22,-11.99,-1.940826,-4.326408,-26.84797
2.58,22.21,-5.36,-23.57,29.29,-15.55,-1.40567,-4.270966,-26.69346
2.58,22.21,-5.36,-23.57,29.29,-15.55,-1.40567,-4.270966,-26.69346
-1.46,28.46,-3.3,-22.11,29.77,-11.92,-1.07428,-4.317322,-26.47429
-1.46,28.46,-3.3,-22.11,29.77,-11.92,-1.07428,-4.317322,-26.47429
-3.79,33.36,3.1,-18.23,28.94,-12.8,-0.7286682,-4.513336,-26.24898
-3.79,33.36,3.1,-18.23,28.94,-12.8,-0.7286682,-4.513336,-26.24898
-3.79,33.36,3.1,-18.23,28.94,-12.8,-0.7286682,-4.513336,-26.24898
-8.07,43.21,0.99,-16.48,28.14,-12.27,-0.367218,-4.621544,-26.05978
-8.07,43.21,0.99,-16.48,28.14,-12.27,-0.367218,-4.621544,-26.05978
-9.89,47.69,0.64,-14.91,27.31,-11.84,0.01345183,-4.834099,-25.89143
-9.89,47.69,0.64,-14.91,27.31,-11.84,0.01345183,-4.834099,-25.89143
-11.5,51.43,-2.71,-12.41,25.73,-12.68,0.20789,-5.029625,-25.86685
-11.5,51.43,-2.71,-12.41,25.73,-12.68,0.20789,-5.029625,-25.86685
-14.8,56.68,-7.43,-11.25,24.83,-13.15,0.3382733,-5.279457,-25.8654
-14.8,56.68,-7.43,-11.25,24.83,-13.15,0.3382733,-5.279457,-25.8654
-16.51,58.05,-15.34,-10.04,24.03,-13.61,0.5125122,-5.421722,-25.95251
-16.51,58.05,-15.34,-10.04,24.03,-13.61,0.5125122,-5.421722,-25.95251
-16.51,58.05,-15.34,-10.04,24.03,-13.61,0.5125122,-5.421722,-25.95251
-18.14,58.44,-18.71,-7.68,21.83,-13.81,0.6552753,-5.357559,-26.20967
-18.14,58.44,-18.71,-7.68,21.83,-13.81,0.6552753,-5.357559,-26.20967
-19.7,55.46,-18.93,-6.55,20.86,-14.01,0.7622621,-5.238914,-26.62025
-19.7,55.46,-18.93,-6.55,20.86,-14.01,0.7622621,-5.238914,-26.62025
-22.61,55.27,-20.59,-5.5,20.07,-14.36,0.8621514,-4.863457,-27.4022
-22.61,55.27,-20.59,-5.5,20.07,-14.36,0.8621514,-4.863457,-27.4022
-24.01,49.11,-22.1,-3.64,18.29,-14.5,0.8970472,-4.549866,-28.19999
-24.01,49.11,-22.1,-3.64,18.29,-14.5,0.8970472,-4.549866,-28.19999
-24.01,49.11,-22.1,-3.64,18.29,-14.5,0.8970472,-4.549866,-28.19999
-26.53,47.38,-22.21,-2.68,17.38,-14.63,0.8352817,-4.121361,-29.21368
-26.53,47.38,-22.21,-2.68,17.38,-14.63,0.8352817,-4.121361,-29.21368
-27.42,43.79,-25.75,-0.54,15.22,-14.61,0.7531757,-3.627457,-30.37962
-27.42,43.79,-25.75,-0.54,15.22,-14.61,0.7531757,-3.627457,-30.37962
-28.51,36.16,-20.58,0.66,13.97,-14.56,1.065472,-2.568352,-31.73447
-28.51,36.16,-20.58,0.66,13.97,-14.56,1.065472,-2.568352,-31.73447
-28.9,32.57,-19.67,1.9,12.6,-14.32,1.946208,-1.829094,-32.25543
-28.9,32.57,-19.67,1.9,12.6,-14.32,1.946208,-1.829094,-32.25543
-29.39,29.61,-20.1,4.14,10.28,-14.14,2.641996,-0.7867584,-32.34901
-29.39,29.61,-20.1,4.14,10.28,-14.14,2.641996,-0.7867584,-32.34901
-29.39,29.61,-20.1,4.14,10.28,-14.14,2.641996,-0.7867584,-32.34901
-30.87,26.62,-16.08,4.97,9.4,-13.96,2.25061,-0.2231522,-32.36973
-30.87,26.62,-16.08,4.97,9.4,-13.96,2.25061,-0.2231522,-32.36973
-31.74,26.89,-14.69,5.58,8.86,-13.65,1.707954,0.1974564,-32.52343
-31.74,26.89,-14.69,5.58,8.86,-13.65,1.707954,0.1974564,-32.52343
-32.47,28.21,-13.75,6.01,9.06,-14.04,1.437544,0.4524384,-32.76604
-32.47,28.21,-13.75,6.01,9.06,-14.04,1.437544,0.4524384,-32.76604
-33.09,29.92,-10.11,6.65,9,-14.37,1.504565,0.6154251,-33.1301
-33.09,29.92,-10.11,6.65,9,-14.37,1.504565,0.6154251,-33.1301
-33.09,29.92,-10.11,6.65,9,-14.37,1.504565,0.6154251,-33.1301
-33.09,29.92,-10.11,6.65,9,-14.37,1.639094,0.6506424,-33.26189
-33.09,29.92,-10.11,6.65,9,-14.37,1.639094,0.6506424,-33.26189
-32.44,32.28,-8.17,6.83,8.82,-14.37,1.591945,0.6471329,-33.28283
-32.44,32.28,-8.17,6.83,8.82,-14.37,1.591945,0.6471329,-33.28283
-30.42,33.25,-11.16,6.15,11.14,-16,1.198906,0.7649002,-33.05955
-30.42,33.25,-11.16,6.15,11.14,-16,1.198906,0.7649002,-33.05955
-28.8,35.12,-10.51,3.35,16.21,-18.28,0.7928177,0.9034119,-32.89085
-28.8,35.12,-10.51,3.35,16.21,-18.28,0.7928177,0.9034119,-32.89085
-25.56,33.47,-9.83,1.15,22.76,-22.3,0.3427458,1.006577,-32.78287
-25.56,33.47,-9.83,1.15,22.76,-22.3,0.3427458,1.006577,-32.78287
-25.56,33.47,-9.83,1.15,22.76,-22.3,0.3427458,1.006577,-32.78287
-23.66,33.8,-11.54,-3.78,30.53,-24.7,-0.1520386,0.9847107,-32.77314
-23.66,33.8,-11.54,-3.78,30.53,-24.7,-0.1520386,0.9847107,-32.77314
-20.21,30.96,-11.91,-6.26,36.11,-25.96,-0.3252563,0.886116,-32.83412
-20.21,30.96,-11.91,-6.26,36.11,-25.96,-0.3252563,0.886116,-32.83412
-18.69,29.77,-12.14,-10.61,43.6,-24.06,-0.5430603,0.7109528,-32.85458
-18.69,29.77,-12.14,-10.61,43.6,-24.06,-0.5430603,0.7109528,-32.85458
-18.69,29.77,-12.14,-10.61,43.6,-24.06,-0.7895508,0.579155,-32.79037
-18.69,29.77,-12.14,-10.61,43.6,-24.06,-0.7895508,0.579155,-32.79037
-17.39,28.59,-12.31,-12.49,49.75,-23.89,-1.012604,0.4631195,-32.67586
-17.39,28.59,-12.31,-12.49,49.75,-23.89,-1.012604,0.4631195,-32.67586
-17.39,28.59,-12.31,-12.49,49.75,-23.89,-1.012604,0.4631195,-32.67586
-13.26,24.09,-11.99,-17.29,55.56,-17.67,-1.174408,0.3421173,-32.51494
-13.26,24.09,-11.99,-17.29,55.56,-17.67,-1.174408,0.3421173,-32.51494
-13.26,24.09,-11.99,-17.29,55.56,-17.67,-1.34671,0.0622406,-32.22894
-13.26,24.09,-11.99,-17.29,55.56,-17.67,-1.34671,0.0622406,-32.22894
-12.39,23.14,-11.9,-18.67,57.06,-21.45,-1.43985,-0.5131607,-31.87711
-12.39,23.14,-11.9,-18.67,57.06,-21.45,-1.43985,-0.5131607,-31.87711
-11.57,22.29,-11.86,-21.04,57.13,-19.15,-1.477905,-1.092926,-31.41003
-11.57,22.29,-11.86,-21.04,57.13,-19.15,-1.477905,-1.092926,-31.41003
-10.09,20.83,-11.91,-22.02,49.73,-14.77,-1.509399,-1.604416,-30.69138
-10.09,20.83,-11.91,-22.02,49.73,-14.77,-1.509399,-1.604416,-30.69138
-10.09,20.83,-11.91,-22.02,49.73,-14.77,-1.509399,-1.604416,-30.69138
-9.38,20.19,-12.03,-23.53,51.24,-19.82,-1.572968,-1.968849,-30.22713
-9.38,20.19,-12.03,-23.53,51.24,-19.82,-1.572968,-1.968849,-30.22713
-7.94,18.83,-12.22,-24.09,51.8,-24.79,-1.626068,-2.288078,-29.83862
-7.94,18.83,-12.22,-24.09,51.8,-24.79,-1.626068,-2.288078,-29.83862
-6.48,17.6,-12.5,-25.02,47.62,-24.34,-1.629425,-2.725258,-29.3343
-6.48,17.6,-12.5,-25.02,47.62,-24.34,-1.629425,-2.725258,-29.3343
-5.75,17.02,-12.71,-25.42,36.9,-22.11,-1.584473,-2.896454,-28.74825
-5.75,17.02,-12.71,-25.42,36.9,-22.11,-1.584473,-2.896454,-28.74825
-5.75,17.02,-12.71,-25.42,36.9,-22.11,-1.584473,-2.896454,-28.74825
-4.99,16.74,-13.26,-26.16,33.55,-20.26,-1.794281,-2.606857,-28.176
-4.99,16.74,-13.26,-26.16,33.55,-20.26,-1.794281,-2.606857,-28.176
-4.99,16.74,-13.26,-26.16,33.55,-20.26,-3.054871,-2.092255,-27.98267
-4.99,16.74,-13.26,-26.16,33.55,-20.26,-3.054871,-2.092255,-27.98267
-1.66,14.58,-14.44,-27.72,26.13,-12.45,-3.833191,-1.903175,-28.22283
-1.66,14.58,-14.44,-27.72,26.13,-12.45,-3.833191,-1.903175,-28.22283
-1.66,14.58,-14.44,-27.72,26.13,-12.45,-3.75293,-1.867348,-28.38181
-1.66,14.58,-14.44,-27.72,26.13,-12.45,-3.75293,-1.867348,-28.38181
-0.69,14.08,-14.87,-28.64,22.69,-8.17,-3.092865,-1.962685,-28.17255
-0.69,14.08,-14.87,-28.64,22.69,-8.17,-3.092865,-1.962685,-28.17255
-0.69,14.08,-14.87,-28.64,22.69,-8.17,-3.092865,-1.962685,-28.17255
1.41,12.92,-15.73,-28.47,22.1,-6.2,-2.806427,-2.079796,-27.90775
1.41,12.92,-15.73,-28.47,22.1,-6.2,-2.806427,-2.079796,-27.90775
2.31,12.48,-15.96,-27.7,24.37,-4.59,-2.86264,-2.11972,-27.74858
2.31,12.48,-15.96,-27.7,24.37,-4.59,-2.86264,-2.11972,-27.74858
2.98,12.85,-16.69,-26.06,24.39,-3.14,-3.051392,-2.131287,-27.60721
2.98,12.85,-16.69,-26.06,24.39,-3.14,-3.051392,-2.131287,-27.60721
3.46,13.11,-16.86,-25.33,25.21,0.16,-2.998657,-2.250763,-27.48672
3.46,13.11,-16.86,-25.33,25.21,0.16,-2.998657,-2.250763,-27.48672
3.15,14.37,-15.31,-24.47,27.55,-1.54,-2.92746,-2.484489,-27.34261
3.15,14.37,-15.31,-24.47,27.55,-1.54,-2.92746,-2.484489,-27.34261
3.15,14.37,-15.31,-24.47,27.55,-1.54,-2.92746,-2.484489,-27.34261
2.57,16.19,-14.4,-22.8,27.55,-2.03,-2.934662,-2.650566,-27.07539
2.57,16.19,-14.4,-22.8,27.55,-2.03,-2.934662,-2.650566,-27.07539
0.61,21.34,-14.79,-21.16,27.39,-3.49,-2.836182,-2.548187,-26.83753
0.61,21.34,-14.79,-21.16,27.39,-3.49,-2.836182,-2.548187,-26.83753
-0.81,24.63,-9.16,-18.01,25.46,-4.71,-2.537811,-2.460533,-26.62507
-0.81,24.63,-9.16,-18.01,25.46,-4.71,-2.537811,-2.460533,-26.62507
-2.52,30.62,-9,-16.57,25.84,-6.64,-2.132904,-2.533875,-26.38011
-2.52,30.62,-9,-16.57,25.84,-6.64,-2.132904,-2.533875,-26.38011
-2.52,30.62,-9,-16.57,25.84,-6.64,-2.132904,-2.533875,-26.38011
-6.44,36.92,-6.76,-15.27,25.17,-7.61,-1.623108,-2.625183,-25.96567
-6.44,36.92,-6.76,-15.27,25.17,-7.61,-1.623108,-2.625183,-25.96567
-8.53,41.51,-0.9,-14.16,24.56,-8.26,-1.324402,-2.743324,-25.65428
-8.53,41.51,-0.9,-14.16,24.56,-8.26,-1.324402,-2.743324,-25.65428
-10.52,46.01,-0.84,-12.16,23.31,-9.18,-1.016632,-2.900513,-25.40956
-10.52,46.01,-0.84,-12.16,23.31,-9.18,-1.016632,-2.900513,-25.40956
-14.13,53.85,-4.86,-11.22,22.65,-9.65,-0.5482483,-3.269516,-25.24895
-14.13,53.85,-4.86,-11.22,22.65,-9.65,-0.5482483,-3.269516,-25.24895
-15.81,56.98,-8.61,-9.07,21.05,-10.2,-0.2309875,-3.50309,-25.25784
-15.81,56.98,-8.61,-9.07,21.05,-10.2,-0.2309875,-3.50309,-25.25784
-15.81,56.98,-8.61,-9.07,21.05,-10.2,-0.2309875,-3.50309,-25.25784
-19.15,59.76,-15.99,-7.91,20.13,-10.75,0.09497697,-3.629631,-25.30318
-19.15,59.76,-15.99,-7.91,20.13,-10.75,0.09497697,-3.629631,-25.30318
-20.76,59.95,-19.2,-5.76,18.31,-11.19,0.3021359,-3.65757,-25.37729
-20.76,59.95,-19.2,-5.76,18.31,-11.19,0.3021359,-3.65757,-25.37729
-23.66,58.07,-19.18,-4.87,17.48,-11.33,0.4318399,-3.734505,-25.4869
-23.66,58.07,-19.18,-4.87,17.48,-11.33,0.4318399,-3.734505,-25.4869
-24.86,56.16,-20.82,-4.08,16.72,-11.55,0.4788008,-3.835754,-25.70427
-24.86,56.16,-20.82,-4.08,16.72,-11.55,0.4788008,-3.835754,-25.70427
-24.86,56.16,-20.82,-4.08,16.72,-11.55,0.4788008,-3.835754,-25.70427
-25.89,53.66,-26.31,-2.6,15.32,-11.72,0.6125076,-3.786636,-26.24084
-25.89,53.66,-26.31,-2.6,15.32,-11.72,0.6125076,-3.786636,-26.24084
-27.26,47,-22.36,-1.79,14.57,-11.87,0.7271314,-3.649788,-26.8493
-27.26,47,-22.36,-1.79,14.57,-11.87,0.7271314,-3.649788,-26.8493
-27.66,43.09,-25.05,-0.92,13.85,-12.16,0.733145,-3.314278,-27.67355
-27.66,43.09,-25.05,-0.92,13.85,-12.16,0.733145,-3.314278,-27.67355
-27.97,39.1,-23.53,0.86,12.12,-12.25,0.7625819,-2.648689,-29.03144
-27.97,39.1,-23.53,0.86,12.12,-12.25,0.7625819,-2.648689,-29.03144
-28.64,32.02,-17.87,1.68,11.33,-12.29,1.362141,-2.002731,-29.8224
-28.64,32.02,-17.87,1.68,11.33,-12.29,1.362141,-2.002731,-29.8224
-28.64,32.02,-17.87,1.68,11.33,-12.29,1.362141,-2.002731,-29.8224
-29.11,29.48,-16.06,2.39,10.75,-12.31,2.451042,-1.261673,-30.22218
-29.11,29.48,-16.06,2.39,10.75,-12.31,2.451042,-1.261673,-30.22218
-29.71,27.89,-13.46,3.23,10.11,-12.39,3.156249,-0.2007904,-30.65829
-29.71,27.89,-13.46,3.23,10.11,-12.39,3.156249,-0.2007904,-30.65829
-29.71,27.89,-13.46,3.23,10.11,-12.39,2.936897,0.2414703,-31.36311
-29.71,27.89,-13.46,3.23,10.11,-12.39,2.936897,0.2414703,-31.36311
-31,27.89,-10.35,3.37,10.34,-12.76,2.610112,0.5286636,-32.15642
-31,27.89,-10.35,3.37,10.34,-12.76,2.610112,0.5286636,-32.15642
-31,27.89,-10.35,3.37,10.34,-12.76,2.610112,0.5286636,-32.15642
-31.42,29.09,-6.14,3.34,10.97,-13.22,2.533046,0.5969162,-32.96711
-31.42,29.09,-6.14,3.34,10.97,-13.22,2.533046,0.5969162,-32.96711
-31.14,32.47,-3.07,3.31,14.04,-15.83,2.687925,0.4971008,-33.28974
-31.14,32.47,-3.07,3.31,14.04,-15.83,2.687925,0.4971008,-33.28974
-31.14,32.47,-3.07,3.31,14.04,-15.83,2.674009,0.3814774,-33.56496
-31.14,32.47,-3.07,3.31,14.04,-15.83,2.674009,0.3814774,-33.56496
-30.38,33.01,-2.99,2.83,17.16,-18.17,2.475181,0.3654861,-33.63937
-30.38,33.01,-2.99,2.83,17.16,-18.17,2.475181,0.3654861,-33.63937
-30.38,33.01,-2.99,2.83,17.16,-18.17,1.843586,0.3917847,-33.7459
-30.38,33.01,-2.99,2.83,17.16,-18.17,1.843586,0.3917847,-33.7459
-30.38,33.01,-2.99,2.83,17.16,-18.17,1.843586,0.3917847,-33.7459
-24.53,33.26,-8.18,-1.57,23.05,-18.66,1.377633,0.5557938,-33.90989
-24.53,33.26,-8.18,-1.57,23.05,-18.66,1.377633,0.5557938,-33.90989
-24.53,33.26,-8.18,-1.57,23.05,-18.66,0.7915871,0.7455673,-34.16404
-24.53,33.26,-8.18,-1.57,23.05,-18.66,0.7915871,0.7455673,-34.16404
-22.66,32.55,-9.52,-3.78,28.8,-16.68,0.4042406,0.7580719,-34.36044
-22.66,32.55,-9.52,-3.78,28.8,-16.68,0.4042406,0.7580719,-34.36044
-17.75,29.27,-11.51,-10.98,43.4,-24.1,0.09804177,0.6616516,-34.58149
-17.75,29.27,-11.51,-10.98,43.4,-24.1,0.09804177,0.6616516,-34.58149
-17.75,29.27,-11.51,-10.98,43.4,-24.1,-0.2592468,0.3753738,-34.79218
-17.75,29.27,-11.51,-10.98,43.4,-24.1,-0.2592468,0.3753738,-34.79218
-17.75,29.27,-11.51,-10.98,43.4,-24.1,-0.2592468,0.3753738,-34.79218
-15.22,27.02,-11.94,-14.1,48.87,-26.43,-0.5289917,0.1218491,-34.78993
-15.22,27.02,-11.94,-14.1,48.87,-26.43,-0.5289917,0.1218491,-34.78993
-14.04,25.9,-12.04,-15.68,52.88,-24.94,-0.7958069,-0.1474991,-34.70883
-14.04,25.9,-12.04,-15.68,52.88,-24.94,-0.7958069,-0.1474991,-34.70883
-11.61,23.46,-12.04,-18.5,55.44,-24.68,-1.055298,-0.3435059,-34.54451
-11.61,23.46,-12.04,-18.5,55.44,-24.68,-1.055298,-0.3435059,-34.54451
-9.03,20.74,-11.91,-19.67,52.83,-20.89,-1.377838,-0.5411301,-34.18949
-9.03,20.74,-11.91,-19.67,52.83,-20.89,-1.377838,-0.5411301,-34.18949
-7.68,19.2,-11.73,-21.65,49.02,-15.11,-1.607117,-0.6852722,-33.84525
-7.68,19.2,-11.73,-21.65,49.02,-15.11,-1.607117,-0.6852722,-33.84525
-7.68,19.2,-11.73,-21.65,49.02,-15.11,-1.607117,-0.6852722,-33.84525
-7.68,19.2,-11.73,-21.65,49.02,-15.11,-1.951599,-0.8228149,-33.33765
-7.68,19.2,-11.73,-21.65,49.02,-15.11,-1.951599,-0.8228149,-33.33765
-5.16,16.04,-11.15,-22.5,46.5,-7.08,-2.167023,-1.060349,-32.91235
