匀速步行,,,,,,,,
L_Thign,L_calf,L_Foot,R_Thign,R_calf,R_Foot,Pelvis_x,Pelvis_y,Pelvis_z
-20.26,61.63,0.48,-12.44,24.03,-13.31,1.29713,-3.062431,0.4752655
-22.41,64.21,-8.55,-10.37,23.62,-14.7,1.479436,-2.716164,0.3498993
-26.11,67.32,-14.26,-8.5,22.32,-14.67,1.622724,-2.406952,0.2213287
-26.11,67.32,-14.26,-8.5,22.32,-14.67,1.622724,-2.406952,0.2213287
-26.11,67.32,-14.26,-8.5,22.32,-14.67,1.736683,-2.090385,0.127655
-26.11,67.32,-14.26,-8.5,22.32,-14.67,1.871047,-1.770714,0.08253479
-27.61,63.92,-16.1,-4.64,18.91,-14.85,2.082475,-1.346725,0.0163269
-27.61,63.92,-16.1,-4.64,18.91,-14.85,2.082475,-1.346725,0.0163269
-28.8,61.31,-26.58,-2.76,17.4,-14.98,2.224416,-1.081429,-0.06568909
-29.81,58,-29.36,-0.95,15.65,-14.6,2.516091,-0.7358856,-0.09282684
-29.81,58,-29.36,-0.95,15.65,-14.6,2.516091,-0.7358856,-0.09282684
-29.81,58,-29.36,-0.95,15.65,-14.6,3.092258,-0.4531097,0.01857758
-29.81,58,-29.36,-0.95,15.65,-14.6,3.774366,-0.345932,0.2526093
-29.59,46.93,-25.1,2.67,12.06,-14.41,4.248326,-0.1819839,0.5133209
-29.59,46.93,-25.1,2.67,12.06,-14.41,4.248326,-0.1819839,0.5133209
-29.02,40.16,-29.62,4.43,10.19,-13.84,4.373727,-0.104332,0.7128067
-28.27,33.15,-27.06,7.03,7.47,-13.42,4.348564,-0.1377487,0.7847748
-28.27,33.15,-27.06,7.03,7.47,-13.42,4.492146,-0.3118362,0.7373276
-28.27,33.15,-27.06,7.03,7.47,-13.42,4.492146,-0.3118362,0.7373276
-28.49,22.83,-18.77,7.62,7.32,-13.45,4.875222,-0.6884384,0.6547318
-28.49,22.83,-18.77,7.62,7.32,-13.45,5.345804,-1.072411,0.5911331
-28.49,22.83,-18.77,7.62,7.32,-13.45,5.345804,-1.072411,0.5911331
-30.35,21.68,-14.98,7.68,8.06,-13.67,5.669871,-1.354256,0.7114182
-31.36,21.75,-11.54,6.45,10.71,-12.79,5.447711,-1.421051,0.9640503
-31.36,21.75,-11.54,6.45,10.71,-12.79,4.961467,-1.423241,1.211578
-31.36,21.75,-11.54,6.45,10.71,-12.79,4.961467,-1.423241,1.211578
-32.33,25.01,-10,5.11,16.78,-15.25,4.340825,-1.378967,1.339203
-32.27,27.66,-4.98,3.15,21.72,-14.52,3.748969,-1.355377,1.36097
-32.27,27.66,-4.98,3.15,21.72,-14.52,3.748969,-1.355377,1.36097
-32.27,27.66,-4.98,3.15,21.72,-14.52,3.308727,-1.354805,1.282532
-31.28,33.31,-9.21,-3.14,31.42,-5.84,3.043315,-1.4543,1.149109
-31.28,33.31,-9.21,-3.14,31.42,-5.84,2.919603,-1.593727,1.033134
-31.28,33.31,-9.21,-3.14,31.42,-5.84,2.919603,-1.593727,1.033134
-29.56,34.91,-10.19,-6.79,42.53,-6.34,2.882133,-1.755318,0.9799957
-24.66,33.07,-13.05,-10.23,49.39,0.11,2.863654,-1.90358,1.004654
-24.66,33.07,-13.05,-10.23,49.39,0.11,2.863654,-1.90358,1.004654
-24.66,33.07,-13.05,-10.23,49.39,0.11,2.827052,-2.140205,1.204765
-22.03,34.32,-16.73,-15.88,57.94,-2,2.803182,-2.234604,1.413841
-22.03,34.32,-16.73,-15.88,57.94,-2,2.787752,-2.226067,1.636826
-22.03,34.32,-16.73,-15.88,57.94,-2,2.787752,-2.226067,1.636826
-17.58,30.83,-17.1,-17.81,62.14,-6.17,2.766732,-2.120529,1.797585
-15.62,29.53,-17.38,-21.06,64.58,-14.62,2.7384,-1.917549,1.84597
-13.76,28.53,-17.83,-22.41,60.55,-15.13,2.703586,-1.689476,1.764366
-13.76,28.53,-17.83,-22.41,60.55,-15.13,2.703586,-1.689476,1.764366
-13.76,28.53,-17.83,-22.41,60.55,-15.13,2.649609,-1.483101,1.624367
-13.76,28.53,-17.83,-22.41,60.55,-15.13,2.541991,-1.360275,1.50843
-13.76,28.53,-17.83,-22.41,60.55,-15.13,2.541991,-1.360275,1.50843
-9.94,24.85,-17.21,-24,57.98,-17.32,2.44132,-1.331146,1.434639
-8.11,22.89,-16.74,-24.11,53.06,-26.12,2.409956,-1.343704,1.40094
-6.3,20.9,-15.97,-23.66,40.24,-20.53,2.393538,-1.230583,1.381187
-6.3,20.9,-15.97,-23.66,40.24,-20.53,2.393538,-1.230583,1.381187
-6.3,20.9,-15.97,-23.66,40.24,-20.53,2.198991,-1.012115,1.26947
-6.3,20.9,-15.97,-23.66,40.24,-20.53,1.732743,-0.7556992,0.915596
-6.3,20.9,-15.97,-23.66,40.24,-20.53,1.732743,-0.7556992,0.915596
-2.6,16.77,-15.29,-21.55,31.13,-19.82,0.8922595,-0.5491791,0.1886292
-0.86,14.79,-14.78,-20.74,17.08,-15.84,0.6944814,-0.6075516,-0.2808838
0.63,13.02,-13.91,-20.61,11.86,-14.34,0.7943335,-0.7648544,-0.5875092
0.63,13.02,-13.91,-20.61,11.86,-14.34,0.7943335,-0.7648544,-0.5875092
0.63,13.02,-13.91,-20.61,11.86,-14.34,0.8922433,-0.9700165,-0.7271194
0.63,13.02,-13.91,-20.61,11.86,-14.34,0.7686882,-1.258606,-0.6917648
0.63,13.02,-13.91,-20.61,11.86,-14.34,0.7686882,-1.258606,-0.6917648
2.74,11.35,-12.28,-23.56,12.26,-9.59,0.4097843,-1.559448,-0.5643539
2.74,11.35,-12.28,-23.56,12.26,-9.59,-0.0758667,-1.751251,-0.4406128
2.65,12.42,-11.74,-25.06,15.79,-5.48,-0.521759,-1.840118,-0.3916321
2.65,12.42,-11.74,-25.06,15.79,-5.48,-0.521759,-1.840118,-0.3916321
2.65,12.42,-11.74,-25.06,15.79,-5.48,-0.7455444,-1.930061,-0.4272079
1.36,17.26,-12.95,-25.01,18.88,-5.05,-0.6452637,-2.023018,-0.5236359
-0.03,21.02,-6.65,-24.61,25.06,-8.72,-0.2639465,-2.03347,-0.6186066
-0.03,21.02,-6.65,-24.61,25.06,-8.72,-0.2639465,-2.03347,-0.6186066
-0.03,21.02,-6.65,-24.61,25.06,-8.72,0.5112087,-2.0056,-0.6581955
-4.73,28.35,-2.89,-23.3,26.96,-7.25,0.7468553,-1.996788,-0.643898
-4.73,28.35,-2.89,-23.3,26.96,-7.25,0.7468553,-1.996788,-0.643898
-4.73,28.35,-2.89,-23.3,26.96,-7.25,1.099234,-2.007568,-0.5985565
-7.95,37.61,-1.9,-19.27,25.96,-9.33,1.331152,-2.054573,-0.5810699
-11.33,44.02,2.12,-16.65,27.37,-12.87,1.364938,-2.110977,-0.6357803
-11.33,44.02,2.12,-16.65,27.37,-12.87,1.364938,-2.110977,-0.6357803
-14.58,50.05,7.68,-13.98,25.74,-13.34,1.400198,-2.271111,-0.7085876
-14.58,50.05,7.68,-13.98,25.74,-13.34,1.478269,-2.452652,-0.7850266
-14.58,50.05,7.68,-13.98,25.74,-13.34,1.478269,-2.452652,-0.7850266
-14.58,50.05,7.68,-13.98,25.74,-13.34,1.58953,-2.551224,-0.8709335
-19.87,59.77,3.08,-9.76,22.2,-13.73,1.703081,-2.481438,-0.9771347
-21.81,62.45,-0.01,-8.02,21.45,-14.4,1.785057,-2.307785,-1.084351
-21.81,62.45,-0.01,-8.02,21.45,-14.4,1.785057,-2.307785,-1.084351
-25.17,65.6,-10.56,-6.3,20.07,-14.11,1.801265,-2.121353,-1.177299
-25.17,65.6,-10.56,-6.3,20.07,-14.11,1.774815,-1.959702,-1.252281
-25.17,65.6,-10.56,-6.3,20.07,-14.11,1.774815,-1.959702,-1.252281
-25.17,65.6,-10.56,-6.3,20.07,-14.11,1.742179,-1.697884,-1.346611
-26.64,63.68,-13.71,-2.82,16.8,-14.03,1.732232,-1.562675,-1.438385
-27.87,61.67,-24.52,-1.05,15.1,-13.84,1.729038,-1.521385,-1.508705
-27.87,61.67,-24.52,-1.05,15.1,-13.84,1.729038,-1.521385,-1.508705
-29.22,59.12,-27.8,2.37,11.63,-13.31,1.734389,-1.483521,-1.771217
-29.22,59.12,-27.8,2.37,11.63,-13.31,1.848699,-1.409714,-1.881752
-29.24,48.98,-24.33,4.07,9.92,-13.06,2.287414,-1.204742,-1.805664
-29.24,48.98,-24.33,4.07,9.92,-13.06,2.287414,-1.204742,-1.805664
-29.24,48.98,-24.33,4.07,9.92,-13.06,3.001285,-1.018372,-1.634018
-28.43,42.12,-29.37,5.65,8.34,-12.81,3.696815,-0.8701096,-1.363487
-28.43,42.12,-29.37,5.65,8.34,-12.81,3.696815,-0.8701096,-1.363487
-28.14,35.5,-27.19,8.02,6.01,-12.23,4.09205,-0.7507782,-1.105774
-28.14,35.5,-27.19,8.02,6.01,-12.23,4.138083,-0.7778702,-0.9421921
-28.17,24.15,-18.58,8.65,5.94,-12.4,4.125351,-1.034325,-0.77314
-28.17,24.15,-18.58,8.65,5.94,-12.4,4.125351,-1.034325,-0.77314
-28.17,24.15,-18.58,8.65,5.94,-12.4,4.347429,-1.437103,-0.6094971
-29.75,22.04,-15.58,8.88,6.47,-12.64,4.787156,-1.975594,-0.4530334
-29.75,22.04,-15.58,8.88,6.47,-12.64,4.787156,-1.975594,-0.4530334
-30.96,21.53,-12.33,8.33,8.25,-11.93,5.426808,-2.504639,-0.1293182
-30.96,21.53,-12.33,8.33,8.25,-11.93,5.528845,-2.622185,0.2238998
-32.07,24.07,-10.48,7.36,13.1,-13.95,5.280597,-2.636787,0.6271744
-32.07,24.07,-10.48,7.36,13.1,-13.95,5.280597,-2.636787,0.6271744
-32.67,27.05,-5.92,5.94,17.03,-13.46,4.761415,-2.569519,0.9526443
-32.67,27.05,-5.92,5.94,17.03,-13.46,4.106754,-2.499527,1.130745
-32.67,27.05,-5.92,5.94,17.03,-13.46,4.106754,-2.499527,1.130745
-31.83,29.25,-6.48,0.78,25.09,-5.74,3.471041,-2.431015,1.178505
-31.83,29.25,-6.48,0.78,25.09,-5.74,2.990126,-2.454956,1.141808
-30.29,34.12,-10.77,-2.74,31.94,-2.25,2.708133,-2.524345,1.072067
-30.29,34.12,-10.77,-2.74,31.94,-2.25,2.708133,-2.524345,1.072067
-28.01,34.99,-12.55,-6.17,42.41,-2.8,2.583246,-2.616821,1.003525
-22.78,32.33,-14.86,-12.46,51.9,2.11,2.521562,-2.764923,0.9682083
-22.78,32.33,-14.86,-12.46,51.9,2.11,2.428024,-2.955658,0.995491
-22.78,32.33,-14.86,-12.46,51.9,2.11,2.428024,-2.955658,0.995491
-22.78,32.33,-14.86,-12.46,51.9,2.11,2.277227,-3.155632,1.090012
-20.22,32.85,-17.69,-14.74,57.91,-1.86,2.018726,-3.217575,1.330948
-20.22,32.85,-17.69,-14.74,57.91,-1.86,2.018726,-3.217575,1.330948
-17.86,31.26,-17.79,-18.51,61.55,-4.52,1.92342,-3.164215,1.418396
-13.83,27.83,-18.04,-20.3,61.97,-13.78,1.646569,-2.690392,1.597069
-13.83,27.83,-18.04,-20.3,61.97,-13.78,1.646569,-2.690392,1.597069
-13.83,27.83,-18.04,-20.3,61.97,-13.78,1.522242,-2.322983,1.582657
-13.83,27.83,-18.04,-20.3,61.97,-13.78,1.469136,-1.979637,1.526367
-11.92,26.48,-17.93,-21.82,57.23,-14.31,1.441746,-1.642487,1.437454
-11.92,26.48,-17.93,-21.82,57.23,-14.31,1.441746,-1.642487,1.437454
-10.06,24.66,-17.65,-23.89,54.68,-23.66,1.413822,-1.392891,1.28923
-6.6,20.96,-17.1,-24.23,43.68,-19.23,1.393976,-1.236603,1.139847
-4.91,19.16,-16.31,-24.1,36.91,-24.49,1.311893,-1.096756,0.9476089
-4.91,19.16,-16.31,-24.1,36.91,-24.49,1.311893,-1.096756,0.9476089
-4.91,19.16,-16.31,-24.1,36.91,-24.49,0.955993,-0.7295227,0.5993958
-4.91,19.16,-16.31,-24.1,36.91,-24.49,0.3230267,-0.4760971,0.1301804
-4.91,19.16,-16.31,-24.1,36.91,-24.49,0.3230267,-0.4760971,0.1301804
-1.67,15.86,-15.91,-22.96,28.98,-22.24,-0.2422791,-0.3890076,-0.2786713
-0.32,14.54,-15.55,-22.62,16.65,-13.99,-0.3606567,-0.3079758,-0.5878601
-0.32,14.54,-15.55,-22.62,16.65,-13.99,-0.1559448,-0.4656754,-0.5187225
-0.32,14.54,-15.55,-22.62,16.65,-13.99,-0.1559448,-0.4656754,-0.5187225
0.84,13.47,-14.65,-22.97,13.1,-13.17,-0.1108704,-0.7136078,-0.2268753
2.13,13.03,-14.71,-24.33,12.66,-10.62,-0.3797302,-0.9990692,0.237999
2.13,13.03,-14.71,-24.33,12.66,-10.62,-0.8748169,-1.249596,0.7304153
2.13,13.03,-14.71,-24.33,12.66,-10.62,-0.8748169,-1.249596,0.7304153
2.26,13.78,-14.46,-25.24,15.17,-10.14,-1.411499,-1.365005,1.113716
2.26,13.78,-14.46,-25.24,15.17,-10.14,-1.753784,-1.458748,1.358582
2.26,13.78,-14.46,-25.24,15.17,-10.14,-1.753784,-1.458748,1.358582
2.04,15.34,-11.64,-26.16,18.76,-5.26,-1.733398,-1.599655,1.506271
-0.14,21.88,-12.4,-25.73,21.8,-5.08,-1.388428,-1.72625,1.633682
-0.14,21.88,-12.4,-25.73,21.8,-5.08,-0.8349609,-1.812599,1.776146
-0.14,21.88,-12.4,-25.73,21.8,-5.08,-0.8349609,-1.812599,1.776146
-2.21,26.8,-3.35,-24.51,27.99,-9.57,-0.2343445,-1.838852,1.946709
-5.07,32.89,0.53,-20.01,27,-9.89,0.2441483,-1.889694,2.133888
-5.07,32.89,0.53,-20.01,27,-9.89,0.2441483,-1.889694,2.133888
-5.07,32.89,0.53,-20.01,27,-9.89,0.5250097,-1.97197,2.294815
-8.43,42.89,0.67,-17.33,29.28,-14.35,0.6649237,-2.082924,2.390877
-8.43,42.89,0.67,-17.33,29.28,-14.35,0.7112164,-2.280258,2.396629
-8.43,42.89,0.67,-17.33,29.28,-14.35,0.7112164,-2.280258,2.396629
-15.23,52.64,4.58,-14.85,28.09,-15.37,0.706583,-2.486107,2.346962
-15.23,52.64,4.58,-14.85,28.09,-15.37,0.7076569,-2.666107,2.278679
-15.23,52.64,4.58,-14.85,28.09,-15.37,0.7076569,-2.666107,2.278679
-18.25,59.55,-0.29,-10.57,24.63,-15.64,0.7234101,-2.702682,2.178719
-21.03,62.7,-9.5,-8.65,23.78,-16.38,0.7681527,-2.50927,2.053841
-21.03,62.7,-9.5,-8.65,23.78,-16.38,0.8174496,-2.206047,1.922951
-21.03,62.7,-9.5,-8.65,23.78,-16.38,0.8174496,-2.206047,1.922951
-25.37,66.44,-15.21,-4.85,20.28,-16.01,0.8565325,-1.87542,1.803154
-25.37,66.44,-15.21,-4.85,20.28,-16.01,0.9028369,-1.581825,1.717796
-27.19,63.57,-17.15,-2.95,18.56,-15.87,0.9663852,-1.322884,1.664505
-27.19,63.57,-17.15,-2.95,18.56,-15.87,0.9663852,-1.322884,1.664505
-29.17,61.87,-27.06,-1.14,16.71,-15.52,1.011647,-1.073944,1.601181
-29.17,61.87,-27.06,-1.14,16.71,-15.52,1.027008,-0.7738113,1.382912
-29.17,61.87,-27.06,-1.14,16.71,-15.52,1.027008,-0.7738113,1.382912
-29.27,57.51,-29.07,0.61,14.9,-14.89,1.114735,-0.6436539,1.200256
-29,46.27,-24.09,3.91,11.52,-14.56,1.489567,-0.4058075,1.168365
-29,46.27,-24.09,3.91,11.52,-14.56,2.1723,-0.1623154,1.271667
-29,46.27,-24.09,3.91,11.52,-14.56,2.1723,-0.1623154,1.271667
-28.54,39.77,-27.87,5.41,9.73,-14.05,2.911653,0.01084137,1.465126
-28.54,39.77,-27.87,5.41,9.73,-14.05,3.411976,0.1151276,1.682388
-28.54,39.77,-27.87,5.41,9.73,-14.05,3.411976,0.1151276,1.682388
-28.5,33.86,-25.25,7.75,7.23,-13.63,3.612772,0.2106705,1.935928
-29.2,25.68,-18.04,8.43,6.52,-12.93,3.700054,0.08390808,2.180595
-31.69,26.19,-14.42,8.65,7.1,-13.27,3.908104,-0.1893768,2.393799
-31.69,26.19,-14.42,8.65,7.1,-13.27,3.908104,-0.1893768,2.393799
-31.69,26.19,-14.42,8.65,7.1,-13.27,4.267232,-0.5429306,2.575279
-31.69,26.19,-14.42,8.65,7.1,-13.27,4.629219,-0.8529892,2.691582
-32.96,27.4,-11.51,7.8,9.06,-12.54,4.794344,-0.9987411,2.803673
-32.96,27.4,-11.51,7.8,9.06,-12.54,4.794344,-0.9987411,2.803673
-33.78,31.61,-11.5,6.56,14.28,-14.66,4.485122,-1.041092,3.020248
-33.78,31.61,-11.5,6.56,14.28,-14.66,4.039673,-1.030769,3.069603
-33.78,31.61,-11.5,6.56,14.28,-14.66,4.039673,-1.030769,3.069603
-33.75,34.49,-8.56,2.06,21.49,-9.25,3.520943,-1.031433,2.945274
-33.75,34.49,-8.56,2.06,21.49,-9.25,3.017396,-1.114212,2.728378
-31.36,38.06,-12.73,-1.4,28.18,-6.25,2.630514,-1.242264,2.510674
-31.36,38.06,-12.73,-1.4,28.18,-6.25,2.630514,-1.242264,2.510674
-28.98,38.4,-14.06,-5.04,39.13,-6.85,2.392303,-1.395073,2.316696
-26.2,37.84,-16.08,-11.75,49.23,0.83,2.257736,-1.527,2.188698
-26.2,37.84,-16.08,-11.75,49.23,0.83,2.257736,-1.527,2.188698
-26.2,37.84,-16.08,-11.75,49.23,0.83,2.174122,-1.656601,2.156944
-20.89,35.15,-18.5,-14.36,54.75,-0.05,2.110143,-1.828529,2.23542
-20.89,35.15,-18.5,-14.36,54.75,-0.05,2.037185,-2.016212,2.392792
-20.89,35.15,-18.5,-14.36,54.75,-0.05,2.037185,-2.016212,2.392792
-18.56,33.48,-18.68,-16.35,59.24,-3.43,1.973232,-2.092293,2.592552
-16.49,31.94,-18.95,-20.06,62.15,-10.69,1.950611,-2.030846,2.751717
-16.49,31.94,-18.95,-20.06,62.15,-10.69,1.950611,-2.030846,2.751717
-16.49,31.94,-18.95,-20.06,62.15,-10.69,1.955501,-1.781433,2.78141
-12.72,28.83,-19.34,-21.66,61.75,-15.15,1.97433,-1.492477,2.658577
-10.81,27.03,-18.88,-22.92,55.76,-14.92,2.055753,-1.30732,2.266022
-10.81,27.03,-18.88,-22.92,55.76,-14.92,2.055753,-1.30732,2.266022
-10.81,27.03,-18.88,-22.92,55.76,-14.92,2.119005,-1.232063,1.96151
-7.09,23.3,-18.57,-23.78,51.76,-24.53,2.106695,-1.235558,1.646233
-7.09,23.3,-18.57,-23.78,51.76,-24.53,2.106695,-1.235558,1.646233
-7.09,23.3,-18.57,-23.78,51.76,-24.53,2.016195,-1.283783,1.30735
-5.37,21.32,-18.02,-23.99,46.44,-25.85,1.822495,-1.16256,0.8505707
-3.72,19.53,-17.3,-23.45,33.21,-19.28,1.396055,-0.8732986,0.3140259
-3.72,19.53,-17.3,-23.45,33.21,-19.28,1.396055,-0.8732986,0.3140259
-0.52,16.21,-16.88,-22.9,26.19,-21.52,0.8601197,-0.8012619,-0.14711
-0.52,16.21,-16.88,-22.9,26.19,-21.52,0.5460873,-0.7723999,-0.4992752
-0.52,16.21,-16.88,-22.9,26.19,-21.52,0.5595093,-0.7954865,-0.7001343
-0.52,16.21,-16.88,-22.9,26.19,-21.52,0.5595093,-0.7954865,-0.7001343
0.92,14.61,-16.42,-23.27,21.05,-18.28,0.7815948,-0.9894333,-0.6737289
2.07,13.23,-15.36,-24.3,16.18,-12.93,0.9090207,-1.507713,-0.2792053
2.07,13.23,-15.36,-24.3,16.18,-12.93,0.9090207,-1.507713,-0.2792053
2.97,12.52,-14.77,-25.69,17.78,-9.76,0.6051631,-1.899895,0.1680679
2.97,12.52,-14.77,-25.69,17.78,-9.76,0.06662607,-2.226707,0.6438599
2.97,12.52,-14.77,-25.69,17.78,-9.76,-0.4770203,-2.468597,1.088341
2.97,12.52,-14.77,-25.69,17.78,-9.76,-0.4770203,-2.468597,1.088341
2.7,13.42,-14.14,-27.98,21.62,-8.1,-0.8248901,-2.615227,1.463928
1.92,17.07,-11.81,-27.85,27.86,-10.93,-0.8442688,-2.719315,1.762787
1.92,17.07,-11.81,-27.85,27.86,-10.93,-0.8442688,-2.719315,1.762787
-1.11,22.37,-9.27,-27.24,30.98,-9.56,-0.5567322,-2.807961,2.043365
-1.11,22.37,-9.27,-27.24,30.98,-9.56,-0.08911133,-2.852722,2.354797
-3.62,30.54,-8.57,-23.97,31.14,-11.48,0.452114,-2.860435,2.69133
-3.62,30.54,-8.57,-23.97,31.14,-11.48,0.452114,-2.860435,2.69133
-3.62,30.54,-8.57,-23.97,31.14,-11.48,0.9143878,-2.881554,3.016586
-6.76,36.87,2.76,-21.39,34.29,-16.47,1.245925,-2.880013,3.316742
-6.76,36.87,2.76,-21.39,34.29,-16.47,1.245925,-2.880013,3.316742
-13.5,46.69,6.28,-18.98,33.69,-17.74,1.453035,-2.885902,3.572899
-13.5,46.69,6.28,-18.98,33.69,-17.74,1.57188,-2.903816,3.800247
-16.54,54.94,5.16,-14.06,29.88,-18.65,1.653992,-2.981949,4.019554
-16.54,54.94,5.16,-14.06,29.88,-18.65,1.653992,-2.981949,4.019554
-16.54,54.94,5.16,-14.06,29.88,-18.65,1.746171,-3.279083,4.282562
-19.1,59.29,4.25,-11.9,29.03,-19.7,1.81334,-3.44471,4.364677
-23.02,63.99,-2.73,-9.94,27.42,-19.77,1.912843,-3.438805,4.369385
-23.02,63.99,-2.73,-9.94,27.42,-19.77,1.912843,-3.438805,4.369385
-23.02,63.99,-2.73,-9.94,27.42,-19.77,1.912843,-3.438805,4.369385
-24.78,65.53,-8.79,-6.01,23.74,-19.33,2.18765,-2.871086,4.217789
-24.78,65.53,-8.79,-6.01,23.74,-19.33,2.18765,-2.871086,4.217789
-26.44,63.89,-12.53,-4.08,22.04,-19.2,2.33758,-2.577835,4.128403
-26.44,63.89,-12.53,-4.08,22.04,-19.2,2.475173,-2.334145,4.065804
-28.94,63.19,-23.81,-2.21,20.24,-18.89,2.586559,-2.083389,4.006386
-28.94,63.19,-23.81,-2.21,20.24,-18.89,2.586559,-2.083389,4.006386
-28.94,63.19,-23.81,-2.21,20.24,-18.89,2.675073,-1.865631,3.909607
-29.5,59.72,-26.99,1.39,16.68,-18.23,2.772099,-1.652328,3.750618
-29.5,59.72,-26.99,1.39,16.68,-18.23,2.772099,-1.652328,3.750618
-29.56,49.47,-30.1,3.14,14.9,-17.88,3.082306,-1.269554,3.690033
-28.51,42.23,-29.35,6.35,11.66,-17.53,3.827073,-0.8750534,3.887566
-28.51,42.23,-29.35,6.35,11.66,-17.53,5.075692,-0.4613266,4.461014
-28.51,42.23,-29.35,6.35,11.66,-17.53,5.075692,-0.4613266,4.461014
-28.51,42.23,-29.35,6.35,11.66,-17.53,5.363267,-0.2077332,4.609772
-28.06,29.22,-21.18,7.64,10.29,-16.77,5.287835,-0.04340363,4.518768
-28.01,24.1,-19.23,8.53,9.64,-16.55,5.238308,-0.1340027,4.303986
-28.01,24.1,-19.23,8.53,9.64,-16.55,5.238308,-0.1340027,4.303986
-28.52,21.07,-16.34,8.85,9.99,-15.62,5.421893,-0.4737091,4.042046
-28.52,21.07,-16.34,8.85,9.99,-15.62,5.763698,-0.8383484,3.744972
-28.52,21.07,-16.34,8.85,9.99,-15.62,5.763698,-0.8383484,3.744972
-30.67,21.67,-12.6,7.8,12.22,-15.24,6.02461,-1.032158,3.532852
-30.67,21.67,-12.6,7.8,12.22,-15.24,5.967391,-0.9898605,3.432312
-31.92,24.53,-7.2,6.31,18.13,-17.23,5.566576,-0.8311691,3.393867
-31.92,24.53,-7.2,6.31,18.13,-17.23,5.566576,-0.8311691,3.393867
-32.42,27.74,-6.6,4.16,23.19,-10.99,4.975018,-0.6744385,3.307541
-32.42,27.74,-6.6,4.16,23.19,-10.99,4.314734,-0.593132,3.100487
-32.42,27.74,-6.6,4.16,23.19,-10.99,4.314734,-0.593132,3.100487
-31.58,34.14,-11.55,-2.33,33.07,-7.69,3.475391,-0.5447464,2.613815
-31.58,34.14,-11.55,-2.33,33.07,-7.69,3.13443,-0.5442734,2.233177
-29.91,36.09,-13.09,-6.03,43.96,-8.16,2.937527,-0.5351639,1.919968
-29.91,36.09,-13.09,-6.03,43.96,-8.16,2.937527,-0.5351639,1.919968
-25.05,34.41,-15.92,-9.44,50.48,-1.53,2.834636,-0.5817871,1.716286
-25.05,34.41,-15.92,-9.44,50.48,-1.53,2.742535,-0.7114868,1.6213
-25.05,34.41,-15.92,-9.44,50.48,-1.53,2.742535,-0.7114868,1.6213
-22.8,36.28,-19.77,-15.08,59.95,-4.61,2.612603,-0.8454132,1.633446
-20.67,35.25,-20.21,-17,61.83,-10.22,2.46954,-1.038712,1.74115
-20.67,35.25,-20.21,-17,61.83,-10.22,2.373229,-1.151733,1.931229
-20.67,35.25,-20.21,-17,61.83,-10.22,2.373229,-1.151733,1.931229
-17,32.47,-20.75,-20.31,63.85,-14.25,2.355216,-1.053619,2.194878
-17,32.47,-20.75,-20.31,63.85,-14.25,2.383663,-0.7950974,2.536232
-15.08,31.91,-21.79,-21.75,59.22,-14.16,2.425388,-0.4155655,2.781792
-15.08,31.91,-21.79,-21.75,59.22,-14.16,2.425388,-0.4155655,2.781792
-12.99,30.13,-21.41,-22.87,55.83,-16.03,2.459497,-0.04188538,2.760529
-8.9,26.14,-21.18,-23.62,51.35,-24.54,2.455255,0.3531189,2.87722
-8.9,26.14,-21.18,-23.62,51.35,-24.54,2.455255,0.3531189,2.87722
-8.9,26.14,-21.18,-23.62,51.35,-24.54,2.392301,0.4196091,2.787827
-8.9,26.14,-21.18,-23.62,51.35,-24.54,2.35402,0.4209824,2.717003
-7.11,24.08,-20.58,-23.75,45.53,-25.22,2.248358,0.4777985,2.630966
-7.11,24.08,-20.58,-23.75,45.53,-25.22,2.248358,0.4777985,2.630966
-5.5,22.26,-19.67,-23.21,31.57,-17.78,2.102243,0.6776962,2.461266
-2.65,19.24,-19.18,-22.73,24.52,-19.66,1.721508,0.9717636,2.045311
-2.65,19.24,-19.18,-22.73,24.52,-19.66,1.721508,0.9717636,2.045311
-2.65,19.24,-19.18,-22.73,24.52,-19.66,1.112399,1.233582,1.506584
-2.65,19.24,-19.18,-22.73,24.52,-19.66,0.6125308,1.204391,0.9975281
-1.32,17.65,-18.61,-23.08,19.08,-15.95,0.4076085,1.139328,0.5883179
-1.32,17.65,-18.61,-23.08,19.08,-15.95,0.4076085,1.139328,0.5883179
0.71,15.58,-17.84,-24.32,13.35,-9.55,0.3913717,0.978157,0.3984833
1.23,15.2,-17.38,-27.23,16.1,-6.14,0.3594222,0.6393127,0.4586334
1.23,15.2,-17.38,-27.23,16.1,-6.14,0.3594222,0.6393127,0.4586334
1.23,15.2,-17.38,-27.23,16.1,-6.14,0.1409173,0.2870407,0.7187729
1.23,15.2,-17.38,-27.23,16.1,-6.14,-0.3039856,-0.1291885,1.091423
1.32,16.46,-17.77,-28.53,18.72,-4.3,-1.034546,-0.587059,1.645836
1.32,16.46,-17.77,-28.53,18.72,-4.3,-1.034546,-0.587059,1.645836
0.97,18.24,-15.38,-29.21,25.1,-6.35,-1.284882,-0.7364883,1.917831
-0.86,22.01,-13.71,-29,28.65,-3.81,-1.179718,-0.8722458,2.129333
-0.86,22.01,-13.71,-29,28.65,-3.81,-1.179718,-0.8722458,2.129333
-0.86,22.01,-13.71,-29,28.65,-3.81,-0.7365723,-0.9698868,2.292671
-2.6,28.71,-13.31,-26.96,30.08,-5.14,-0.1238098,-1.007675,2.439697
